"week_start","AdGroup","Spend","Impressions","Clicks","Conversions","Revenue"
"2025-01-20 00:00:00.000 UTC","Flight-from-Madinah-Broad","61.837686","1004","98","1.0","3023.27"
"2025-01-20 00:00:00.000 UTC","Flight-to-Dammam-Broad","260.873476","2935","306","9.328904","2791.3750812969997"
"2025-01-20 00:00:00.000 UTC","Flight-to-Riyadh-Broad","11.35","450","19","0.0","0.0"
"2025-01-20 00:00:00.000 UTC","Flights-Exact","204.720358","6652","719","19.578842","4589.874671243"
"2025-01-20 00:00:00.000 UTC","Fly-Nas-Discount-Broad","8.940126","123","9","4.0","2407.58"
"2025-01-20 00:00:00.000 UTC","Flyin-Exact","129.307315","1705","98","0.0","0.0"
"2025-01-20 00:00:00.000 UTC","Flynas-Exact","930.513501","104406","2273","89.299598","27398.009263324"
"2025-01-20 00:00:00.000 UTC","Flynas-Searches-Broad","7.59","332","12","1.0","639.120931668"
"2025-01-20 00:00:00.000 UTC","Google-Flights-Exact","103.962098","3985","164","7.785856","1796.3105157119999"
"2025-01-20 00:00:00.000 UTC","JED-CAI-Exact","30.474266","771","69","4.437369","2427.993592704"
"2025-01-20 00:00:00.000 UTC","JED-to-RUH-Exact","54.177611","931","111","3.822424","1783.102042289"
"2025-01-20 00:00:00.000 UTC","Nesma-Exact","222.626195","4414","380","15.5882","3671.0090413880002"
"2025-01-20 00:00:00.000 UTC","New-Booking-Broad","14.26543","350","26","0.0","0.0"
"2025-01-20 00:00:00.000 UTC","Nile-Air-Booking-Exact","35.398643","674","96","3.0","1308.7891050560002"
"2025-01-20 00:00:00.000 UTC","Nile-Air-Exact","292.039649","8391","683","20.214958","6428.661669138"
"2025-01-20 00:00:00.000 UTC","RJ-Airlines-Exact","87.232169","2601","284","3.2208769999999998","2721.768621942"
"2025-01-20 00:00:00.000 UTC","RUH-to-JED-Exact","39.356435","903","112","6.0","1846.2329293450002"
"2025-01-20 00:00:00.000 UTC","Saudia-Airline-Exact","0.0","7","0","0.0","0.0"
"2025-01-20 00:00:00.000 UTC","Saudia-Airlines-Broad","148.44526","4926","293","3.1117559999999997","565.751220416"
"2025-01-20 00:00:00.000 UTC","Saudia-Airlines-Exact","38.206408","524","35","1.0411320000000002","160.541888247"
"2025-01-20 00:00:00.000 UTC","Saudia-Airlines-Tickets-Prices-Broad","103.413465","2119","328","1.7864550000000001","373.83257915900003"
"2025-01-20 00:00:00.000 UTC","Saudia-Booking-Broad","549.738691","8536","1007","20.984808","5092.984797078"
"2025-01-20 00:00:00.000 UTC","Saudia-Booking-Exact","58.792926","523","64","2.0","729.300577188"
"2025-01-20 00:00:00.000 UTC","Saudia-Broad","288.08166","4867","365","8.611756","1330.355666529"
"2025-01-20 00:00:00.000 UTC","Saudia-Cheapest-Domestic-Flight-Broad","428.265704","6466","1143","35.51993","8583.268250511"
"2025-01-20 00:00:00.000 UTC","Saudia-Company-Broad","226.272546","2363","135","19.701396","11439.287784863"
"2025-01-20 00:00:00.000 UTC","Saudia-Exact","104.836916","1826","113","3.986712","978.369510962"
"2025-01-20 00:00:00.000 UTC","Sky-Scanner-Exact","183.411058","2514","107","5.564639000000001","6569.5787074459995"
"2025-01-20 00:00:00.000 UTC","Ticket-Flight-Prices-Broad","3484.111524","34815","5768","148.737064","61146.104920590995"
"2025-01-20 00:00:00.000 UTC","Ticket-Flight-Prices-Exact","63.190798","1428","354","2.032724","571.244332218"
"2025-01-20 00:00:00.000 UTC","Ticket-from-Abha-Broad","20.960275","324","46","0.0","0.0"
"2025-01-20 00:00:00.000 UTC","Ticket-from-Dammam-Broad","26.731334","846","41","1.0","151.3"
"2025-01-20 00:00:00.000 UTC","Ticket-from-Egypt-Broad","22.283614","170","27","4.0","633.83"
"2025-01-20 00:00:00.000 UTC","Ticket-from-Madinah-Broad","14.252906","238","21","1.0","95.24"
"2025-01-20 00:00:00.000 UTC","Ticket-from-Riyadh-Broad","183.34511","5397","325","7.886797","1190.4695629980001"
"2025-01-20 00:00:00.000 UTC","Ticket-to-Jeddah-Broad","179.05559","3432","296","7.1455400000000004","2252.0715989090004"
"2025-01-20 00:00:00.000 UTC","Ticket-to-Riyadh-Broad","209.622097","3747","268","6.0","2278.0299999999997"
"2025-01-20 00:00:00.000 UTC","Ticket-to-Taif-Broad","13.379084","138","16","2.0","751.11"
"2025-01-20 00:00:00.000 UTC","Tickets-Exact","42.441551","1901","227","6.605412","1543.6188882849997"
"2025-01-20 00:00:00.000 UTC","Travel-with-Installments-Broad","77.495743","878","118","2.60546","1090.6391705649999"
"2025-01-20 00:00:00.000 UTC","Yamsafer-Mispells-Exact","71.136119","43","29","8.002533","2043.2516411770002"
"2025-01-27 00:00:00.000 UTC","Air-Cairo-Broad","236.509096","4521","513","16.95124","5324.8275330470005"
"2025-01-27 00:00:00.000 UTC","Air-Cairo-Exact","473.076295","6468","787","30.646169999999998","7056.447369664001"
"2025-01-27 00:00:00.000 UTC","Air-Flight-Booking-Broad","696.834477","16693","1093","18.748396","5517.123228704"
"2025-01-27 00:00:00.000 UTC","Air-Flight-Booking-Installments-Broad","118.057898","1072","115","5.082807","1569.954844221"
"2025-01-27 00:00:00.000 UTC","Air-Flight-Broad","1817.238959","20434","2334","90.323298","26912.997027687004"
"2025-01-27 00:00:00.000 UTC","Air-Flight-Exact","58.428872","1243","131","6.5","1821.3606623389999"
"2025-01-27 00:00:00.000 UTC","Aircairo-Airline-Exact","35.226459","853","99","3.985493","2048.968904633"
"2025-01-27 00:00:00.000 UTC","Airline-Booking-Exact","22353.605314","111400","30689","1211.7468","339452.71590120206"
"2025-01-27 00:00:00.000 UTC","Airline-Offers-Broad","74.764687","1282","127","5.666668","767.92475182"
"2025-01-27 00:00:00.000 UTC","Airline-Offers-Exact","236.114229","2480","530","10.981779","3364.194132049"
"2025-01-27 00:00:00.000 UTC","Airlines-Cheap-Exact","44.018141","511","120","2.0","751.336935177"
"2025-01-27 00:00:00.000 UTC","Airlines-Cheapest-Broad","8.535981","293","22","0.005272","0.5947936"
"2025-01-27 00:00:00.000 UTC","Airlines-Discount-Broad","49.883899","789","41","6.0","4383.76305049"
"2025-01-27 00:00:00.000 UTC","Airlines-Exact","1450.285259","29217","4338","142.46186699999998","40356.843624055"
"2025-01-27 00:00:00.000 UTC","Almatar-Exact","1028.209471","23370","1178","64.419494","21660.521832285"
"2025-01-27 00:00:00.000 UTC","Badr-Airline-Broad","10.798503","360","63","1.0","145.14"
"2025-01-27 00:00:00.000 UTC","Badr-Airline-Exact","45.745748","660","126","0.022707","7.35355421"
"2025-01-27 00:00:00.000 UTC","Book-Airline-Broad","261.344233","3064","364","12.79076","3318.102864003"
"2025-01-27 00:00:00.000 UTC","Book-Cheap-Flights-Exact","1870.464433","7084","2191","99.51879000000001","27371.812293493"
"2025-01-27 00:00:00.000 UTC","Book-Flight-Tickets-Broad","175.379101","2945","310","14.221154000000002","3205.467033683"
"2025-01-27 00:00:00.000 UTC","Book-Flight-Tickets-Exact","2050.523714","8807","3159","127.640368","37145.16453583"
"2025-01-27 00:00:00.000 UTC","Book-Flights-Broad","113.961884","1394","163","5.0171969999999995","1349.08973903"
"2025-01-27 00:00:00.000 UTC","Book-Flights-Exact","111.452985","539","135","3.111107","1243.214498691"
"2025-01-27 00:00:00.000 UTC","Book-Flights-RUH-JED-Exact","72.129447","600","123","2.978988","1395.2913557969998"
"2025-01-27 00:00:00.000 UTC","Book-International-Broad","81.238976","1651","148","0.0","0.0"
"2025-01-27 00:00:00.000 UTC","Book-International-Exact","108.987684","564","179","7.681267999999999","2160.806777278"
"2025-01-27 00:00:00.000 UTC","Book-Tickets-Exact","289.111908","1517","448","13.799243","5649.94274885"
"2025-01-27 00:00:00.000 UTC","Book-Travel-Broad","462.763067","5884","524","18.004820000000002","5014.188289334999"
"2025-01-27 00:00:00.000 UTC","Book-Your-Flight-With-Cheapest-Price-Broad","57.61868","2071","97","3.833333","1263.908606618"
"2025-01-27 00:00:00.000 UTC","Booking-Flynas-Tickets-Exact","40.563703","3379","133","4.502142","2754.907078957"
"2025-01-27 00:00:00.000 UTC","Bookings-Exact","443.716275","3725","779","32.578594","8160.834217283998"
"2025-01-27 00:00:00.000 UTC","Bookings-Flynas-Exact","113.613708","6251","386","12.083622000000002","2493.751730417"
"2025-01-27 00:00:00.000 UTC","Cheap-Booking-Saudia-Broad","30.326368","264","55","0.0","0.0"
"2025-01-27 00:00:00.000 UTC","Cheap-Flight-Tickets-Exact","85.823205","498","143","5.615641","998.799469497"
"2025-01-27 00:00:00.000 UTC","Cheapest-Airline-Booking-Exact","726.014781","3412","965","40.070852","12808.328884973002"
"2025-01-27 00:00:00.000 UTC","Cheapest-Airline-Tickets-Broad","611.275344","6466","1062","27.722974000000004","9705.378659556001"
"2025-01-27 00:00:00.000 UTC","Cheapest-Airline-Tickets-Exact","546.147145","2257","771","30.265086","9443.130621254"
"2025-01-27 00:00:00.000 UTC","Cheapest-Airlines-Exact","1705.998224","11564","2915","89.056278","24308.070197998"
"2025-01-27 00:00:00.000 UTC","Cheapest-Domestic-Airlines-Booking-Broad","71.916571","570","120","2.672163","712.593404252"
"2025-01-27 00:00:00.000 UTC","Cheapest-Domestic-Airlines-Exact","294.097665","1125","428","15.588839","2978.8434267009998"
"2025-01-27 00:00:00.000 UTC","Cheapest-Flights-Broad","556.158647","7723","1034","21.886252","6935.68088917"
"2025-01-27 00:00:00.000 UTC","Cheapest-Flights-Exact","316.154904","1219","380","17.925831000000002","3334.167145605"
"2025-01-27 00:00:00.000 UTC","Cheapest-Flights-Tickets-Broad","357.731748","7508","697","15.305641","8116.837121434"
"2025-01-27 00:00:00.000 UTC","Cheapest-Flights-Tickets-Exact","37.569033","344","72","3.827636","815.420199246"
"2025-01-27 00:00:00.000 UTC","Compare-Flights-Prices-Broad","86.763932","7933","118","1.60786","203.81221927200002"
"2025-01-27 00:00:00.000 UTC","Discount-Tickets-Broad","17.585792","241","24","0.0","0.0"
"2025-01-27 00:00:00.000 UTC","Domestic-Airline-Booking-Exact","106.753674","347","146","1.186904","125.76590868899999"
"2025-01-27 00:00:00.000 UTC","Egyptair-Airlines-Booking-Exact","143.421675","3031","368","8.538292","2116.522673792"
"2025-01-27 00:00:00.000 UTC","Egyptair-Exact","1000.912217","22633","2063","103.80924199999998","32356.870359357"
"2025-01-27 00:00:00.000 UTC","Flight-Booking-Exact","58.730569","328","84","1.4593509999999998","128.71878914500002"
"2025-01-27 00:00:00.000 UTC","Flight-Tickets-Broad","419.647891","8972","589","25.509578","12306.054139355"
"2025-01-27 00:00:00.000 UTC","Flight-Tickets-Exact","1640.286329","14595","4329","97.686527","24467.885017077"
"2025-01-27 00:00:00.000 UTC","Flight-Tickets-Installments-Broad","147.866291","774","162","6.023127000000001","1319.146862213"
"2025-01-27 00:00:00.000 UTC","Flight-from-Abha-Broad","122.711668","1787","186","7.161564","2781.217009246"
"2025-01-27 00:00:00.000 UTC","Flight-from-Egypt-Broad","407.609587","3009","545","9.241708","2785.571609341"
"2025-01-27 00:00:00.000 UTC","Flight-from-Jeddah-Broad","211.052521","7281","617","14.80236","4709.195867924"
"2025-01-27 00:00:00.000 UTC","Flight-from-Madinah-Broad","57.760019","1430","133","3.036442","637.07690859"
"2025-01-27 00:00:00.000 UTC","Flight-to-Dammam-Broad","304.346202","4358","483","9.752896","5613.308533097"
"2025-01-27 00:00:00.000 UTC","Flight-to-Riyadh-Broad","70.684399","3729","189","4.015122","1871.6211436719998"
"2025-01-27 00:00:00.000 UTC","Flights-Exact","528.642018","9422","1296","31.585100999999998","7030.410884039"
"2025-01-27 00:00:00.000 UTC","Fly-Nas-Discount-Broad","93.018295","754","55","6.7976659999999995","3470.679786938"
"2025-01-27 00:00:00.000 UTC","Flyin-Exact","103.570551","2024","98","3.0","975.207693132"
"2025-01-27 00:00:00.000 UTC","Flynas-Exact","2524.58484","150488","4629","173.69081500000001","50166.29408085"
"2025-01-27 00:00:00.000 UTC","Flynas-Searches-Broad","134.649851","2578","157","3.5","1135.258573824"
"2025-01-27 00:00:00.000 UTC","Google-Flights-Exact","184.667293","5267","253","8.0","1965.5800000000002"
"2025-01-27 00:00:00.000 UTC","JED-CAI-Exact","81.388792","1169","169","1.960396","508.976535823"
"2025-01-27 00:00:00.000 UTC","JED-to-RUH-Exact","106.953091","1289","191","7.008458","1379.7067559149998"
"2025-01-27 00:00:00.000 UTC","Nesma-Exact","309.293538","5639","468","32.829175000000006","12164.488164229002"
"2025-01-27 00:00:00.000 UTC","New-Booking-Broad","1812.620636","11955","2132","74.189003","22938.653054629"
"2025-01-27 00:00:00.000 UTC","Nile-Air-Booking-Exact","75.419284","1053","161","7.548513","2095.927186602"
"2025-01-27 00:00:00.000 UTC","Nile-Air-Exact","511.779281","10774","916","31.051884","9063.106807151"
"2025-01-27 00:00:00.000 UTC","RJ-Airlines-Exact","208.897318","3644","431","20.320092","6399.372613969001"
"2025-01-27 00:00:00.000 UTC","RUH-to-JED-Exact","90.451066","1246","207","11.0","7522.11617246"
"2025-01-27 00:00:00.000 UTC","Saudia-Airline-Exact","9.62","72","10","0.0","0.0"
"2025-01-27 00:00:00.000 UTC","Saudia-Airlines-Broad","51.363204","2414","142","0.005941","3.591283164"
"2025-01-27 00:00:00.000 UTC","Saudia-Airlines-Exact","397.369228","1933","248","4.449418","1175.051529261"
"2025-01-27 00:00:00.000 UTC","Saudia-Airlines-Tickets-Prices-Broad","14.475001","464","60","1.67049","521.660124132"
"2025-01-27 00:00:00.000 UTC","Saudia-Booking-Broad","168.890632","3357","332","8.039266","3072.155182164"
"2025-01-27 00:00:00.000 UTC","Saudia-Booking-Exact","51.955078","354","62","0.0","0.0"
"2025-01-27 00:00:00.000 UTC","Saudia-Broad","110.831041","2316","143","1.0","190.361509673"
"2025-01-27 00:00:00.000 UTC","Saudia-Cheapest-Domestic-Flight-Broad","146.879425","2204","424","7.247599000000001","825.7270764309999"
"2025-01-27 00:00:00.000 UTC","Saudia-Company-Broad","160.750459","1998","121","5.484500000000001","754.494230199"
"2025-01-27 00:00:00.000 UTC","Saudia-Exact","228.145597","1497","169","5.0","707.0446418009999"
"2025-01-27 00:00:00.000 UTC","Sky-Scanner-Exact","300.893055","2991","156","9.10471","4253.1317171440005"
"2025-01-27 00:00:00.000 UTC","Ticket-Flight-Prices-Broad","1190.612369","11598","1705","110.865109","80572.82821216398"
"2025-01-27 00:00:00.000 UTC","Ticket-Flight-Prices-Exact","84.128957","1472","351","7.034394","1548.721781916"
"2025-01-27 00:00:00.000 UTC","Ticket-from-Abha-Broad","241.703262","3019","482","11.570038","3779.713951353"
"2025-01-27 00:00:00.000 UTC","Ticket-from-Dammam-Broad","400.311873","13410","716","25.847453","8336.207461644"
"2025-01-27 00:00:00.000 UTC","Ticket-from-Egypt-Broad","607.169963","6869","1108","27.605433","6715.5624525190005"
"2025-01-27 00:00:00.000 UTC","Ticket-from-Madinah-Broad","281.607869","4341","675","17.282442","8675.624427111"
"2025-01-27 00:00:00.000 UTC","Ticket-from-Riyadh-Broad","276.758218","7037","702","17.327258999999998","5032.552871918"
"2025-01-27 00:00:00.000 UTC","Ticket-to-Jeddah-Broad","200.576184","4408","366","6.909663999999999","2012.0171978669998"
"2025-01-27 00:00:00.000 UTC","Ticket-to-Riyadh-Broad","241.382847","6981","413","16.904412","7576.790998907"
"2025-01-27 00:00:00.000 UTC","Ticket-to-Taif-Broad","52.878","932","121","3.0","423.11"
"2025-01-27 00:00:00.000 UTC","Tickets-Exact","56.171327","1736","261","10.0359","1630.205041794"
"2025-01-27 00:00:00.000 UTC","Travel-with-Installments-Broad","70.661974","1238","60","3.0","904.7952825409999"
"2025-01-27 00:00:00.000 UTC","Yamsafer-Mispells-Exact","39.155181","43","27","0.01008","2.572077222"
"2025-02-03 00:00:00.000 UTC","Air-Cairo-Broad","214.741459","4644","481","18.299495","6275.828486386999"
"2025-02-03 00:00:00.000 UTC","Air-Cairo-Exact","418.388753","6537","694","34.48016","8530.112347873"
"2025-02-03 00:00:00.000 UTC","Air-Flight-Booking-Broad","681.478688","14802","1039","31.168654","7524.474452239"
"2025-02-03 00:00:00.000 UTC","Air-Flight-Booking-Installments-Broad","142.310304","1021","118","6.398793","2380.0749415090004"
"2025-02-03 00:00:00.000 UTC","Air-Flight-Broad","2426.824581","28788","3286","138.010832","50401.440523820005"
"2025-02-03 00:00:00.000 UTC","Air-Flight-Exact","46.441052","1106","128","2.0","256.685213712"
"2025-02-03 00:00:00.000 UTC","Aircairo-Airline-Exact","29.898198","819","66","0.556844","270.743553307"
"2025-02-03 00:00:00.000 UTC","Airline-Booking-Exact","19606.200318","121306","29271","1202.3080439999999","345735.822914641"
"2025-02-03 00:00:00.000 UTC","Airline-Offers-Broad","169.88239","2712","403","16.0","3705.104091061"
"2025-02-03 00:00:00.000 UTC","Airline-Offers-Exact","183.898748","2461","517","17.216552","6264.023701537"
"2025-02-03 00:00:00.000 UTC","Airlines-Cheap-Exact","34.622809","508","84","2.007363","369.588477126"
"2025-02-03 00:00:00.000 UTC","Airlines-Cheapest-Broad","15.599186","401","61","6.0","5928.291996056"
"2025-02-03 00:00:00.000 UTC","Airlines-Discount-Broad","43.383139","814","45","1.0","240.96"
"2025-02-03 00:00:00.000 UTC","Airlines-Exact","1510.65133","25786","3925","98.895247","31744.447158058996"
"2025-02-03 00:00:00.000 UTC","Almatar-Exact","463.793997","20248","811","43.007353","17158.884279901"
"2025-02-03 00:00:00.000 UTC","Badr-Airline-Broad","11.85891","400","72","3.0","925.47388861"
"2025-02-03 00:00:00.000 UTC","Badr-Airline-Exact","33.767659","645","123","2.00727","345.926318865"
"2025-02-03 00:00:00.000 UTC","Book-Airline-Broad","8.908337","133","12","0.0","0.0"
"2025-02-03 00:00:00.000 UTC","Book-Cheap-Flights-Exact","2097.171934","8332","2524","115.565627","30439.993928031"
"2025-02-03 00:00:00.000 UTC","Book-Flight-Tickets-Broad","17.356687","321","38","1.9760719999999998","518.096982062"
"2025-02-03 00:00:00.000 UTC","Book-Flight-Tickets-Exact","2145.347062","9943","3281","152.99819300000001","47137.278828869"
"2025-02-03 00:00:00.000 UTC","Book-Flights-Broad","162.711835","4524","270","5.012521","2666.663858043"
"2025-02-03 00:00:00.000 UTC","Book-Flights-Exact","185.915187","1145","258","5.494075","2103.2199061809997"
"2025-02-03 00:00:00.000 UTC","Book-Flights-RUH-JED-Exact","51.809458","601","105","6.466216","684.5579077"
"2025-02-03 00:00:00.000 UTC","Book-International-Broad","300.201039","5067","602","19.012065","10199.55704698"
"2025-02-03 00:00:00.000 UTC","Book-International-Exact","83.384184","592","133","6.979552","4007.0269682719995"
"2025-02-03 00:00:00.000 UTC","Book-Tickets-Exact","273.421092","1819","533","13.991934","3454.66392933"
"2025-02-03 00:00:00.000 UTC","Book-Travel-Broad","25.923615","737","33","2.0","819.976516412"
"2025-02-03 00:00:00.000 UTC","Book-Your-Flight-With-Cheapest-Price-Broad","4.846939","2157","9","0.5","283.555063656"
"2025-02-03 00:00:00.000 UTC","Booking-Flynas-Tickets-Exact","49.514487","2603","120","3.449733","769.819033085"
"2025-02-03 00:00:00.000 UTC","Bookings-Exact","437.381681","3488","642","14.960125","2065.004900292"
"2025-02-03 00:00:00.000 UTC","Bookings-Flynas-Exact","91.145242","5388","329","3.6828030000000003","672.718053993"
"2025-02-03 00:00:00.000 UTC","Cheap-Booking-Saudia-Broad","42.417796","314","55","0.25","51.863913895"
"2025-02-03 00:00:00.000 UTC","Cheap-Flight-Tickets-Exact","87.026742","490","104","0.0","0.641999009"
"2025-02-03 00:00:00.000 UTC","Cheapest-Airline-Booking-Exact","600.126615","3470","864","34.352006","8966.152769027"
"2025-02-03 00:00:00.000 UTC","Cheapest-Airline-Tickets-Broad","888.195432","11921","1588","31.042735999999998","11118.666569817"
"2025-02-03 00:00:00.000 UTC","Cheapest-Airline-Tickets-Exact","459.661426","2513","727","18.948148","9109.708690921001"
"2025-02-03 00:00:00.000 UTC","Cheapest-Airlines-Exact","1736.224644","12936","3101","104.59373300000001","27194.536148183004"
"2025-02-03 00:00:00.000 UTC","Cheapest-Domestic-Airlines-Booking-Broad","21.462931","171","54","1.0","323.05"
"2025-02-03 00:00:00.000 UTC","Cheapest-Domestic-Airlines-Exact","275.383819","1083","469","18.202488","3341.278852723"
"2025-02-03 00:00:00.000 UTC","Cheapest-Flights-Broad","795.575058","22055","2147","41.884840000000004","13199.492772881"
"2025-02-03 00:00:00.000 UTC","Cheapest-Flights-Exact","296.328087","1697","502","27.35","4958.064023995999"
"2025-02-03 00:00:00.000 UTC","Cheapest-Flights-Tickets-Broad","1.954253","262","14","0.0","0.0"
"2025-02-03 00:00:00.000 UTC","Cheapest-Flights-Tickets-Exact","57.894631","413","102","2.5","602.970440437"
"2025-02-03 00:00:00.000 UTC","Compare-Flights-Prices-Broad","63.487305","4213","86","4.4853749999999994","5419.996926082999"
"2025-02-03 00:00:00.000 UTC","Discount-Tickets-Broad","83.313918","1028","187","9.0","3761.4881042160005"
"2025-02-03 00:00:00.000 UTC","Domestic-Airline-Booking-Exact","91.2157","404","154","3.0","489.58944699200003"
"2025-02-03 00:00:00.000 UTC","Egyptair-Airlines-Booking-Exact","86.024949","2319","212","16.325238","6491.538027154"
"2025-02-03 00:00:00.000 UTC","Egyptair-Exact","348.06465","15008","900","41.905178","15695.184758275998"
"2025-02-03 00:00:00.000 UTC","Flight-Booking-Exact","55.046397","334","106","1.0","158.840207853"
"2025-02-03 00:00:00.000 UTC","Flight-Tickets-Broad","14.747754","2250","58","3.027546","459.060160574"
"2025-02-03 00:00:00.000 UTC","Flight-Tickets-Exact","1495.190948","16389","4181","110.32790700000001","31353.449445397004"
"2025-02-03 00:00:00.000 UTC","Flight-Tickets-Installments-Broad","45.61735","405","66","3.479124","1008.7568049959999"
"2025-02-03 00:00:00.000 UTC","Flight-from-Abha-Broad","11.93327","530","47","2.006855","387.493289812"
"2025-02-03 00:00:00.000 UTC","Flight-from-Egypt-Broad","9.869657","405","23","0.0","0.0"
"2025-02-03 00:00:00.000 UTC","Flight-from-Jeddah-Broad","49.37107","3964","213","12.0","14846.630000000001"
"2025-02-03 00:00:00.000 UTC","Flight-from-Madinah-Broad","8.58467","729","36","3.0","1450.46"
"2025-02-03 00:00:00.000 UTC","Flight-to-Dammam-Broad","23.449135","2653","79","0.0","0.0"
"2025-02-03 00:00:00.000 UTC","Flight-to-Riyadh-Broad","45.882434","2982","145","11.142857","1864.620004206"
"2025-02-03 00:00:00.000 UTC","Flights-Exact","429.945641","8831","1099","35.398874000000006","11083.716407241"
"2025-02-03 00:00:00.000 UTC","Fly-Nas-Discount-Broad","81.983707","1075","87","0.0","0.0"
"2025-02-03 00:00:00.000 UTC","Flyin-Exact","63.591988","1802","78","1.6595090000000001","489.491281513"
"2025-02-03 00:00:00.000 UTC","Flynas-Exact","2631.382517","129106","4422","174.40106999999998","45993.34751518001"
"2025-02-03 00:00:00.000 UTC","Flynas-Searches-Broad","154.131442","3595","238","7.02998","1567.69743092"
"2025-02-03 00:00:00.000 UTC","Google-Flights-Exact","152.768425","4463","201","23.5","6015.255644918"
"2025-02-03 00:00:00.000 UTC","JED-CAI-Exact","59.354472","1156","175","4.089715","1655.70392093"
"2025-02-03 00:00:00.000 UTC","JED-to-RUH-Exact","55.844315","1075","133","2.5","419.29054471999996"
"2025-02-03 00:00:00.000 UTC","Nesma-Exact","256.244361","5379","375","13.241555","3550.7887102329996"
"2025-02-03 00:00:00.000 UTC","New-Booking-Broad","2464.412117","20725","3145","102.926549","33834.257999538"
"2025-02-03 00:00:00.000 UTC","Nile-Air-Booking-Exact","66.930719","1052","136","5.021635","1412.2254834020002"
"2025-02-03 00:00:00.000 UTC","Nile-Air-Exact","279.830337","9091","534","21.767569","6598.098272809"
"2025-02-03 00:00:00.000 UTC","RJ-Airlines-Exact","173.811107","3363","391","14.482499","7174.452555645"
"2025-02-03 00:00:00.000 UTC","RUH-to-JED-Exact","74.848604","1141","151","5.3691759999999995","2021.4685762220001"
"2025-02-03 00:00:00.000 UTC","Saudia-Airline-Exact","22.682209","129","17","0.0","0.0"
"2025-02-03 00:00:00.000 UTC","Saudia-Airlines-Broad","17.948508","1313","71","1.0","164.82"
"2025-02-03 00:00:00.000 UTC","Saudia-Airlines-Exact","236.514599","2917","197","1.0","468.452134963"
"2025-02-03 00:00:00.000 UTC","Saudia-Airlines-Tickets-Prices-Broad","0.0","1","0","0.0","0.0"
"2025-02-03 00:00:00.000 UTC","Saudia-Booking-Broad","63.462951","1987","175","1.607828","370.150459646"
"2025-02-03 00:00:00.000 UTC","Saudia-Booking-Exact","28.773355","190","28","0.0","0.0"
"2025-02-03 00:00:00.000 UTC","Saudia-Broad","73.678579","1694","117","2.0","667.3399999999999"
"2025-02-03 00:00:00.000 UTC","Saudia-Cheapest-Domestic-Flight-Broad","23.158256","640","102","3.0","1418.46"
"2025-02-03 00:00:00.000 UTC","Saudia-Company-Broad","108.118043","1406","101","0.0","0.0"
"2025-02-03 00:00:00.000 UTC","Saudia-Exact","75.739957","444","55","0.0","0.0"
"2025-02-03 00:00:00.000 UTC","Sky-Scanner-Exact","174.772464","2934","145","12.117678999999999","3262.8477900959997"
"2025-02-03 00:00:00.000 UTC","Ticket-Flight-Prices-Broad","22.593307","1316","96","0.015251","3.591740808"
"2025-02-03 00:00:00.000 UTC","Ticket-Flight-Prices-Exact","62.382398","1752","341","6.499999999999999","2204.927068342"
"2025-02-03 00:00:00.000 UTC","Ticket-from-Abha-Broad","256.214987","3643","543","9.036495","4368.673490465"
"2025-02-03 00:00:00.000 UTC","Ticket-from-Dammam-Broad","315.076287","19443","795","15.274958","5346.748806757"
"2025-02-03 00:00:00.000 UTC","Ticket-from-Egypt-Broad","821.062674","10204","1623","34.944469","10290.472936757"
"2025-02-03 00:00:00.000 UTC","Ticket-from-Madinah-Broad","287.897163","5649","795","20.019342","9112.129433658001"
"2025-02-03 00:00:00.000 UTC","Ticket-from-Riyadh-Broad","178.374488","3968","434","14.0","9118.93564136"
"2025-02-03 00:00:00.000 UTC","Ticket-to-Jeddah-Broad","30.569143","1601","115","1.0","175.82"
"2025-02-03 00:00:00.000 UTC","Ticket-to-Riyadh-Broad","38.637851","1391","88","4.491401","1481.2391517659998"
"2025-02-03 00:00:00.000 UTC","Ticket-to-Taif-Broad","42.455739","1120","138","4.087404","1241.094673883"
"2025-02-03 00:00:00.000 UTC","Tickets-Exact","72.090955","2045","263","3.718228","1167.4839994309998"
"2025-02-03 00:00:00.000 UTC","Travel-with-Installments-Broad","2.71552","39","3","0.0","0.0"
"2025-02-03 00:00:00.000 UTC","Yamsafer-Mispells-Exact","128.724436","61","42","20.879766000000004","7662.410989669"
"2025-02-10 00:00:00.000 UTC","Air-Cairo-Broad","169.455714","4965","402","29.062324","6545.598501929999"
"2025-02-10 00:00:00.000 UTC","Air-Cairo-Exact","269.015727","6308","505","41.995621","10908.969310035"
"2025-02-10 00:00:00.000 UTC","Air-Flight-Booking-Broad","971.967029","19970","1597","52.817806999999995","16036.662446306"
"2025-02-10 00:00:00.000 UTC","Air-Flight-Booking-Installments-Broad","145.89057","907","107","6.925194","3048.9669467729996"
"2025-02-10 00:00:00.000 UTC","Air-Flight-Broad","3323.979714","43738","4727","186.27547099999998","65120.1386202"
"2025-02-10 00:00:00.000 UTC","Air-Flight-Exact","65.825494","1452","165","9.48808","2652.096533777"
"2025-02-10 00:00:00.000 UTC","Aircairo-Airline-Exact","17.813506","616","51","0.976161","320.812417858"
"2025-02-10 00:00:00.000 UTC","Airline-Booking-Exact","24747.580008","146908","34667","1190.217411","351231.868182454"
"2025-02-10 00:00:00.000 UTC","Airline-Offers-Broad","160.837595","3338","351","9.867011","2562.529912004"
